Lokal;ID;Behandling;FDA;Antal;Struktur;Kommentar;ID
H_Pålsjö;4_3.5;Heatweed;levande;80;cortex;;4
H_Pålsjö;4_3.6;Heatweed;död med microliv;1;cortex;macroliv;4
H_Pålsjö;4_3.7;Heatweed;levande;48;pith;;4
H_Pålsjö;4_3.8;Heatweed;levande;24;cortex;;4
H_Pålsjö;4_3.9;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_3.10;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_4.1;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_4.2;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_4.3;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_4.4;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_4.5;Heatweed;död;0;cortex;;4
H_Pålsjö;4_4.6;Heatweed;levande;13;cortex;;4
H_Pålsjö;4_4.7;Heatweed;levande;31;cortex;;4
H_Pålsjö;4_4.8;Heatweed;levande;56;cortex;;4
H_Pålsjö;4_4.9;Heatweed;levande;41;pith;;4
H_Pålsjö;4_4.10;Heatweed;levande;17;cortex;;4
H_Pålsjö;4_4.11;Heatweed;död;0;cortex;;4
H_Pålsjö;4_5.1;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_5.2;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_5.3;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_5.4;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_5.5;Heatweed;levande;11;cortex;;4
H_Pålsjö;4_5.6;Heatweed;levande;21;cortex;;4
H_Pålsjö;4_5.7;Heatweed;levande;7;cortex;;4
H_Pålsjö;4_5.8;Heatweed;död;0;cortex;;4
H_Pålsjö;4_5.9;Heatweed;död;0;vascular tissue;;4
H_Pålsjö;4_5.10;Heatweed;död;0;cortex;;4
H_Pålsjö;5_1.1;Heatweed;död;0;cortex;;5
H_Pålsjö;5_1.2;Heatweed;död;0;cortex;;5
H_Pålsjö;5_1.3;Heatweed;död;0;cortex;;5
H_Pålsjö;5_1.4;Heatweed;död;0;pith;;5
H_Pålsjö;5_1.5;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_1.6;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_1.7;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_1.8;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_1.9;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_1.10;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.1;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.2;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.3;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.4;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.5;Heatweed;död;0;cortex;;5
H_Pålsjö;5_2.6;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_2.7;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_2.8;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_2.9;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_2.10;Heatweed;död;0;cortex;;5
H_Pålsjö;5_3.1;Heatweed;död med microliv;2;vascular tissue;;5
H_Pålsjö;5_3.2;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_3.3;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_3.4;Heatweed;levande;7;cortex;hyfer;5
H_Pålsjö;5_3.5;Heatweed;levande;6;pith;;5
H_Pålsjö;5_3.6;Heatweed;levande;25;cortex;;5
H_Pålsjö;5_3.7;Heatweed;levande;1;cortex;;5
H_Pålsjö;5_3.8;Heatweed;levande;15;pith;;5
H_Pålsjö;5_3.9;Heatweed;levande;19;pith;;5
H_Pålsjö;5_3.10;Heatweed;levande;70;cortex;;5
H_Pålsjö;5_4.1;Heatweed;levande;24;cortex;;5
H_Pålsjö;5_4.2;Heatweed;levande;35;cortex;;5
H_Pålsjö;5_4.3;Heatweed;levande;54;cortex;;5
H_Pålsjö;5_4.4;Heatweed;död;0;cortex;;5
H_Pålsjö;5_4.5;Heatweed;levande;46;cortex;;5
H_Pålsjö;5_4.6;Heatweed;levande;57;cortex;;5
H_Pålsjö;5_4.7;Heatweed;levande;23;cortex;;5
H_Pålsjö;5_4.8;Heatweed;levande;133;pith;;5
H_Pålsjö;5_4.9;Heatweed;levande;44;pith;;5
H_Pålsjö;5_4.10;Heatweed;levande;61;pith;;5
H_Pålsjö;5_5.1;Heatweed;död;0;cortex;;5
H_Pålsjö;5_5.2;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.3;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.4;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.5;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.6;Heatweed;död;0;cortex;;5
H_Pålsjö;5_5.7;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.8;Heatweed;död;0;vascular tissue;;5
H_Pålsjö;5_5.9;Heatweed;död;0;cortex;;5
H_Pålsjö;5_5.10;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;1_1.1;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_1.2;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_1.3;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_1.4;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_1.5;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_1.6;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_1.7;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_1.8;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_1.9;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_1.10;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_2.1;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_2.2;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_2.3;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_2.4;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.5;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.6;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.7;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.8;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.9;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_2.10;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_3.1;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_3.2;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_3.3;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_3.4;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_3.5;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_3.6;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_3.7;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_3.8;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_3.9;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_3.10;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_4.1;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_4.2;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_4.3;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_4.4;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_4.5;Heatweed;död;0;pith;;1
V_Kärlekstigen;1_4.6;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_4.7;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_4.8;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_4.9;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_4.10;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.1;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.2;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.3;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.4;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.5;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.6;Heatweed;död;0;cortex;;1
V_Kärlekstigen;1_5.7;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.8;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.9;Heatweed;död;0;vascular tissue;;1
V_Kärlekstigen;1_5.10;Heatweed;död;0;pith;;1
V_Kärlekstigen;2_1.1;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.2;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.3;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.4;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.5;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.6;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.7;Heatweed;död med microliv;1;vascular tissue;;2
V_Kärlekstigen;2_1.8;Heatweed;död med microliv;2;vascular tissue;;2
V_Kärlekstigen;2_1.9;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_1.10;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.1;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.2;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.3;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.4;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.5;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.6;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.7;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.8;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.9;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_2.10;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.1;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.2;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.3;Heatweed;död med microliv;1;vascular tissue;;2
V_Kärlekstigen;2_3.4;Heatweed;död;0;pith;tunn bit;2
V_Kärlekstigen;2_3.5;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_3.6;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.7;Heatweed;död med microliv;1;vascular tissue;;2
V_Kärlekstigen;2_3.8;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.9;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.10;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_3.11;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.1;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.2;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.3;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.4;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_4.5;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_4.6;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.7;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.8;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.9;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_4.10;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.1;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.2;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.3;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.4;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_5.5;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_5.6;Heatweed;död;0;cortex;;2
V_Kärlekstigen;2_5.7;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.8;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.9;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.10;Heatweed;död;0;vascular tissue;;2
V_Kärlekstigen;2_5.11;Heatweed;död;0;pith;tunn bit;2
V_Kärlekstigen;3_1.1;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.2;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.3;Heatweed;död med microliv;3;cortex;;3
V_Kärlekstigen;3_1.4;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.5;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.6;Heatweed;död med microliv;6;cortex;;3
V_Kärlekstigen;3_1.7;Heatweed;död med microliv;1;vascular tissue;;3
V_Kärlekstigen;3_1.8;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.9;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_1.10;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_2.1;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_2.2;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_2.3;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.4;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.5;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.6;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.7;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.8;Heatweed;död;0;pith;;3
V_Kärlekstigen;3_2.9;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_2.10;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_3.1;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_3.2;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_3.3;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_3.4;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_3.5;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_3.6;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_3.7;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_3.8;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_3.9;Heatweed;död;0;pith;;3
V_Kärlekstigen;3_3.10;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.1;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_4.2;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_4.3;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_4.4;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.5;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.6;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.7;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.8;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_4.9;Heatweed;död;0;pith;;3
V_Kärlekstigen;3_4.10;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_5.1;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_5.2;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_5.3;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_5.4;Heatweed;död med microliv;4;vascular tissue;;3
V_Kärlekstigen;3_5.5;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_5.6;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_5.7;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;3_5.8;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_5.9;Heatweed;död;0;cortex;;3
V_Kärlekstigen;3_5.10;Heatweed;död;0;vascular tissue;;3
V_Kärlekstigen;4_1.1;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.2;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.3;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.4;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.5;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.6;Heatweed;död;0;pith;;4
V_Kärlekstigen;4_1.7;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_1.8;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.9;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_1.10;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_2.1;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_2.2;Heatweed;död;0;pith;tunn bit;4
V_Kärlekstigen;4_2.3;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_2.4;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_2.5;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_2.6;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_2.7;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_2.8;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_2.9;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_2.10;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.1;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.2;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.3;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.4;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.5;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.6;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.7;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_3.8;Heatweed;död;0;pith;;4
V_Kärlekstigen;4_3.9;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_3.10;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_4.1;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_4.2;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_4.3;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_4.4;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_4.5;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_4.6;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_4.7;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_4.8;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_4.9;Heatweed;död;0;pith;tunn bit;4
V_Kärlekstigen;4_4.10;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.1;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.2;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.3;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.4;Heatweed;död med microliv;1;vascular tissue;;4
V_Kärlekstigen;4_5.5;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.6;Heatweed;död;0;pith;tunn bit;4
V_Kärlekstigen;4_5.7;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_5.8;Heatweed;död;0;cortex;;4
V_Kärlekstigen;4_5.9;Heatweed;död;0;vascular tissue;;4
V_Kärlekstigen;4_5.10;Heatweed;död;0;cortex;;4
V_Kärlekstigen;5_1.1;Heatweed;levande;26;cortex;;5
V_Kärlekstigen;5_1.2;Heatweed;levande;49;cortex;;5
V_Kärlekstigen;5_1.3;Heatweed;levande;117;cortex;;5
V_Kärlekstigen;5_1.4;Heatweed;levande;20;cortex;;5
V_Kärlekstigen;5_1.5;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_1.6;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_1.7;Heatweed;levande;9;cortex;;5
V_Kärlekstigen;5_1.8;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_1.9;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_1.10;Heatweed;levande;31;cortex;;5
V_Kärlekstigen;5_2.1;Heatweed;levande;112;pith;;5
V_Kärlekstigen;5_2.2;Heatweed;levande;67;cortex;;5
V_Kärlekstigen;5_2.3;Heatweed;levande;62;cortex;;5
V_Kärlekstigen;5_2.4;Heatweed;levande;80;cortex;;5
V_Kärlekstigen;5_2.5;Heatweed;levande;42;cortex;;5
V_Kärlekstigen;5_2.6;Heatweed;levande;19;cortex;;5
V_Kärlekstigen;5_2.7;Heatweed;levande;164;pith;;5
V_Kärlekstigen;5_2.8;Heatweed;levande;294;pith;;5
V_Kärlekstigen;5_2.9;Heatweed;levande;173;pith;;5
V_Kärlekstigen;5_2.10;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_3.1;Heatweed;levande;114;cortex;;5
V_Kärlekstigen;5_3.2;Heatweed;levande;121;cortex;;5
V_Kärlekstigen;5_3.3;Heatweed;levande;104;cortex;;5
V_Kärlekstigen;5_3.4;Heatweed;levande;101;cortex;;5
V_Kärlekstigen;5_3.5;Heatweed;levande;173;cortex;;5
V_Kärlekstigen;5_3.6;Heatweed;levande;81;cortex;;5
V_Kärlekstigen;5_3.7;Heatweed;levande;75;cortex;;5
V_Kärlekstigen;5_3.8;Heatweed;levande;76;cortex;;5
V_Kärlekstigen;5_3.9;Heatweed;levande;20;cortex;;5
V_Kärlekstigen;5_3.10;Heatweed;levande;8;cortex;;5
V_Kärlekstigen;5_4.1;Heatweed;levande;5;cortex;;5
V_Kärlekstigen;5_4.2;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_4.3;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_4.4;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_4.5;Heatweed;levande;18;cortex;;5
V_Kärlekstigen;5_4.6;Heatweed;levande;33;cortex;;5
V_Kärlekstigen;5_4.7;Heatweed;levande;14;cortex;;5
V_Kärlekstigen;5_4.8;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_4.9;Heatweed;levande;31;cortex;;5
V_Kärlekstigen;5_4.10;Heatweed;levande;3;cortex;;5
V_Kärlekstigen;5_5.1;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_5.2;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_5.3;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_5.4;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_5.5;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_5.6;Heatweed;död;0;cortex;;5
V_Kärlekstigen;5_5.7;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_5.8;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_5.9;Heatweed;död;0;vascular tissue;;5
V_Kärlekstigen;5_5.10;Heatweed;död;0;vascular tissue;;5
M_Bispgatan;1_1.1;Heatweed;levande;97;pith;;1
M_Bispgatan;1_1.2;Heatweed;levande;75;pith;;1
M_Bispgatan;1_1.3;Heatweed;levande;73;pith;;1
M_Bispgatan;1_1.4;Heatweed;levande;68;pith;;1
M_Bispgatan;1_1.5;Heatweed;levande;50;cortex;;1
M_Bispgatan;1_1.6;Heatweed;levande;21;cortex;;1
M_Bispgatan;1_1.7;Heatweed;död;0;cortex;;1
M_Bispgatan;1_1.8;Heatweed;död;0;cortex;;1
M_Bispgatan;1_1.9;Heatweed;levande;38;cortex;;1
M_Bispgatan;1_1.10;Heatweed;levande;133;cortex;;1
M_Bispgatan;1_1.11;Heatweed;levande;159;cortex;;1
M_Bispgatan;1_2.1;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.2;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.3;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.4;Heatweed;levande;3;cortex;;1
M_Bispgatan;1_2.5;Heatweed;död;0;cortex;;1
M_Bispgatan;1_2.6;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.7;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.8;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.9;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_2.10;Heatweed;död;0;cortex;;1
M_Bispgatan;1_3.1;Heatweed;levande;66;pith;;1
M_Bispgatan;1_3.2;Heatweed;levande;10;pith;;1
M_Bispgatan;1_3.3;Heatweed;levande;36;pith;;1
M_Bispgatan;1_3.4;Heatweed;levande;80;pith;;1
M_Bispgatan;1_3.5;Heatweed;levande;20;pith;;1
M_Bispgatan;1_3.6;Heatweed;levande;52;cortex;;1
M_Bispgatan;1_3.7;Heatweed;levande;72;pith;;1
M_Bispgatan;1_3.8;Heatweed;levande;38;cortex;;1
M_Bispgatan;1_3.9;Heatweed;levande;52;cortex;;1
M_Bispgatan;1_3.10;Heatweed;levande;139;cortex;;1
M_Bispgatan;1_4.1;Heatweed;levande;49;cortex;;1
M_Bispgatan;1_4.2;Heatweed;levande;25;cortex;;1
M_Bispgatan;1_4.3;Heatweed;levande;11;cortex;;1
M_Bispgatan;1_4.4;Heatweed;levande;65;cortex;;1
M_Bispgatan;1_4.5;Heatweed;levande;150;cortex;cortex?;1
M_Bispgatan;1_4.6;Heatweed;levande;62;cortex;;1
M_Bispgatan;1_4.7;Heatweed;levande;138;cortex;;1
M_Bispgatan;1_4.8;Heatweed;levande;49;pith;;1
M_Bispgatan;1_4.9;Heatweed;levande;57;pith;;1
M_Bispgatan;1_4.10;Heatweed;levande;52;pith;;1
M_Bispgatan;1_5.1;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_5.2;Heatweed;död;0;cortex;;1
M_Bispgatan;1_5.3;Heatweed;död;0;cortex;;1
M_Bispgatan;1_5.4;Heatweed;död;0;cortex;;1
M_Bispgatan;1_5.5;Heatweed;död;0;cortex;;1
M_Bispgatan;1_5.6;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_5.7;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_5.8;Heatweed;död;0;vascular tissue;;1
M_Bispgatan;1_5.9;Heatweed;död;0;cortex;;1
M_Bispgatan;1_5.10;Heatweed;död;0;pith;;1
M_Bispgatan;2_1.1;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.2;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.3;Heatweed;död med microliv;1;cortex;hyfer;2
M_Bispgatan;2_1.4;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.5;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.6;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.7;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_1.8;Heatweed;död med microliv;2;vascular tissue;hyfer;2
M_Bispgatan;2_1.9;Heatweed;död med microliv;11;cortex;hyfer;2
M_Bispgatan;2_1.10;Heatweed;död med microliv;3;vascular tissue;hyfer;2
M_Bispgatan;2_2.1;Heatweed;död;0;vascular tissue;hyfer;2
M_Bispgatan;2_2.2;Heatweed;död med microliv;1;cortex;;2
M_Bispgatan;2_2.3;Heatweed;död;0;cortex;;2
M_Bispgatan;2_2.4;Heatweed;död;0;vascular tissue;;2
M_Bispgatan;2_2.5;Heatweed;död med microliv;4;vascular tissue;hyfer;2
M_Bispgatan;2_2.6;Heatweed;död med microliv;8;vascular tissue;hyfer;2
M_Bispgatan;2_2.7;Heatweed;död med microliv;7;vascular tissue;hyfer;2
M_Bispgatan;2_2.8;Heatweed;död;0;vascular tissue;;2
